period,timedelta,gse_x_ace,gse_y_ace,gse_z_ace,gse_x_dscovr,gse_y_dscovr,gse_z_dscovr
train_b,1776 days,1538334.2,202338.0,-49283.9,1415634.0,-94515.0,147448.0
train_b,1777 days,1542126.7,197327.6,-44654.3,1415817.0,-84663.0,150535.0
train_b,1778 days,1545691.4,192197.1,-39957.8,1415913.0,-74597.0,153431.0
train_b,1779 days,1549031.0,186947.8,-35208.0,1415897.0,-64363.0,156135.0
train_b,1780 days,1552136.3,181569.0,-30409.7,1415754.0,-54023.0,158647.0
train_b,1781 days,1554913.0,175986.1,-25552.5,1415478.0,-43629.0,160964.0
train_b,1782 days,1557403.3,170196.8,-20650.2,1415077.0,-33247.0,163085.0
train_b,1783 days,1559598.2,164161.4,-15705.5,1414571.0,-22940.0,165006.0
train_b,1784 days,1561520.4,157866.5,-10724.1,1413992.0,-12763.0,166724.0
train_b,1785 days,1563112.4,151173.5,-5704.5,1413384.0,-2766.0,168232.0
train_b,1786 days,1564492.2,144156.2,-664.6,1412794.0,7013.0,169524.0
train_b,1787 days,1565675.4,136765.9,4389.2,1412275.0,16552.0,170595.0
train_b,1788 days,1566699.2,128957.2,9445.9,1411877.0,25834.0,171438.0
train_b,1789 days,1567639.2,120857.6,14498.8,1411649.0,34870.0,172044.0
train_b,1790 days,1568514.2,112343.4,19537.3,1411632.0,43666.0,172409.0
train_b,1791 days,1569402.3,103402.2,24533.3,1411861.0,52245.0,172529.0
train_b,1792 days,1570304.9,94336.9,29510.9,1412360.0,60635.0,172400.0
train_b,1793 days,1571262.8,84965.0,34433.8,1413143.0,68867.0,172020.0
train_b,1794 days,1572306.7,75376.2,39289.5,1414216.0,76972.0,171388.0
train_b,1795 days,1573405.0,65693.8,44102.5,1415574.0,84985.0,170511.0
train_b,1796 days,1574595.4,55912.5,48837.1,1417204.0,92933.0,169388.0
train_b,1797 days,1575853.6,46107.4,53497.5,1419087.0,100840.0,168025.0
train_b,1798 days,1577162.9,36323.2,58079.4,1421202.0,108723.0,166426.0
train_b,1799 days,1578507.2,26614.0,62583.4,1423519.0,116598.0,164598.0
train_b,1800 days,1579857.4,16990.1,67022.2,1426009.0,124473.0,162548.0
train_b,1801 days,1581183.6,7520.6,71370.2,1428639.0,132350.0,160282.0
train_b,1802 days,1582461.9,-1799.1,75644.4,1431376.0,140224.0,157813.0
train_b,1803 days,1583640.5,-10905.1,79826.0,1434182.0,148096.0,155141.0
train_b,1804 days,1584720.1,-19844.5,83940.6,1437019.0,155948.0,152279.0
train_b,1805 days,1585626.6,-28544.9,87962.9,1439847.0,163761.0,149234.0
train_b,1806 days,1586377.4,-37065.0,91917.1,1442626.0,171506.0,146016.0
train_b,1807 days,1586852.0,-45327.7,95771.9,1445316.0,179148.0,142630.0
train_b,1808 days,1587082.7,-53409.5,99551.4,1447883.0,186641.0,139085.0
train_b,1809 days,1587015.0,-61310.6,103246.4,1450301.0,193929.0,135386.0
train_b,1810 days,1586598.1,-69053.2,106847.6,1452553.0,200955.0,131539.0
train_b,1811 days,1585899.4,-76698.1,110373.7,1454641.0,207657.0,127548.0
train_b,1812 days,1584775.8,-84259.2,113783.4,1456580.0,213974.0,123414.0
train_b,1813 days,1583376.6,-91801.5,117107.8,1458400.0,219853.0,119138.0
train_b,1814 days,1581668.7,-99355.2,120323.1,1460144.0,225252.0,114723.0
train_b,1815 days,1579675.0,-106961.6,123409.6,1461859.0,230145.0,110160.0
train_b,1816 days,1577488.8,-114630.5,126381.0,1463594.0,234490.0,105464.0
train_b,1817 days,1575128.2,-122383.7,129200.0,1465398.0,238302.0,100631.0
train_b,1818 days,1572683.7,-130189.9,131904.0,1467315.0,241595.0,95661.0
train_b,1819 days,1570175.7,-138062.6,134429.0,1469380.0,244387.0,90559.0
train_b,1820 days,1567662.4,-145957.9,136820.8,1471625.0,246706.0,85328.0
train_b,1821 days,1565205.9,-153825.3,138992.5,1474070.0,248584.0,79976.0
train_b,1822 days,1562810.2,-161645.6,141014.4,1476730.0,250057.0,74507.0
train_b,1823 days,1560455.0,-169419.7,142965.7,1479609.0,251161.0,68953.0
train_b,1824 days,1558247.5,-177008.8,144668.6,1482705.0,251939.0,63281.0
train_b,1825 days,1556147.7,-184421.8,146212.4,1486010.0,252427.0,57521.0
train_b,1826 days,1554182.3,-191566.8,147564.9,1489507.0,252659.0,51681.0
train_b,1827 days,1552323.0,-198444.2,148758.7,1493175.0,252667.0,45774.0
train_b,1828 days,1550564.3,-205011.6,149790.4,1496991.0,252481.0,39810.0
train_b,1829 days,1548898.4,-211206.3,150650.0,1500924.0,252124.0,33800.0
train_b,1830 days,1547298.6,-217039.6,151358.1,1504945.0,251614.0,27696.0
train_b,1831 days,1545749.0,-222431.4,151901.4,1509012.0,250976.0,21625.0
train_b,1832 days,1544218.6,-227368.7,152288.2,1513089.0,250215.0,15543.0
train_b,1833 days,1542679.7,-231862.1,152519.2,1517132.0,249337.0,9458.0
train_b,1834 days,1541095.4,-235872.6,152595.6,1521097.0,248340.0,3381.0
train_b,1835 days,1539435.1,-239433.8,152531.8,1524936.0,247213.0,-2677.0
train_b,1836 days,1537654.2,-242515.3,152319.4,1528601.0,245934.0,-8714.0
train_b,1837 days,1535708.5,-245129.6,151959.0,1532049.0,244467.0,-14715.0
train_b,1838 days,1533563.8,-247317.8,151453.8,1535246.0,242772.0,-20679.0
train_b,1839 days,1531232.5,-249172.4,150827.4,1538170.0,240795.0,-26601.0
train_b,1840 days,1528585.7,-250585.5,150014.9,1540815.0,238481.0,-32481.0
train_b,1841 days,1525735.4,-251769.6,149079.4,1543194.0,235780.0,-38317.0
train_b,1842 days,1522656.5,-252721.7,147997.0,1545336.0,232645.0,-44110.0
train_b,1843 days,1519318.8,-253443.7,146702.4,1547283.0,229040.0,-49860.0
train_b,1844 days,1515833.0,-254038.6,145260.1,1549078.0,224954.0,-55566.0
train_b,1845 days,1512305.7,-254588.6,143744.6,1550773.0,220378.0,-61227.0
train_b,1846 days,1508666.3,-254989.0,141974.2,1552411.0,215318.0,-66840.0
train_b,1847 days,1505019.4,-255298.8,140028.0,1554035.0,209793.0,-72403.0
train_b,1848 days,1501418.9,-255522.7,137930.8,1555680.0,203829.0,-77909.0
train_b,1849 days,1497901.4,-255631.7,135652.4,1557375.0,197458.0,-83354.0
train_b,1850 days,1494505.7,-255607.5,133200.4,1559144.0,190712.0,-88729.0
train_b,1851 days,1491300.9,-255384.8,130544.3,1561000.0,183644.0,-94029.0
train_b,1852 days,1488247.2,-254991.0,127753.2,1562954.0,176294.0,-99246.0
train_b,1853 days,1485390.0,-254372.1,124800.9,1565009.0,168704.0,-104370.0
train_b,1854 days,1482788.0,-253446.4,121659.9,1567162.0,160920.0,-109393.0
train_b,1855 days,1480365.3,-252275.1,118395.8,1569405.0,152986.0,-114306.0
train_b,1856 days,1478179.5,-250746.8,114975.3,1571723.0,144946.0,-119100.0
train_b,1857 days,1476215.5,-248836.4,111412.5,1574097.0,136839.0,-123769.0
train_b,1858 days,1474438.8,-246559.7,107729.6,1576503.0,128703.0,-128299.0
train_b,1859 days,1472862.1,-243821.4,103916.9,1578914.0,120572.0,-132684.0
train_b,1860 days,1471434.9,-240672.5,100000.5,1581296.0,112475.0,-136916.0
train_b,1861 days,1470152.8,-237039.6,95970.0,1583612.0,104437.0,-140989.0
train_b,1862 days,1468970.0,-232964.0,91847.5,1585819.0,96477.0,-144895.0
train_b,1863 days,1467862.9,-228343.1,87622.6,1587872.0,88603.0,-148628.0
train_b,1864 days,1466775.4,-223258.5,83317.1,1589721.0,80811.0,-152185.0
train_b,1865 days,1465673.6,-217754.0,78941.5,1591316.0,73099.0,-155562.0
train_b,1866 days,1464498.9,-211743.2,74481.1,1592614.0,65437.0,-158760.0
train_b,1867 days,1463228.4,-205362.3,69956.8,1593577.0,57787.0,-161778.0
train_b,1868 days,1461778.4,-198544.7,65353.8,1594183.0,50103.0,-164618.0
train_b,1869 days,1460164.6,-191452.7,60689.0,1594428.0,42333.0,-167284.0
train_b,1870 days,1458400.7,-184147.3,55969.9,1594327.0,34429.0,-169780.0
train_b,1871 days,1456404.2,-176607.5,51162.6,1593908.0,26349.0,-172129.0
train_b,1872 days,1454263.5,-168963.0,46288.9,1593218.0,18064.0,-174298.0
train_b,1873 days,1452013.9,-161255.7,41354.1,1592304.0,9560.0,-176307.0
train_b,1874 days,1449689.1,-153520.1,36351.5,1591214.0,832.0,-178156.0
train_b,1875 days,1447342.9,-145792.4,31279.4,1589997.0,-8111.0,-179844.0
train_b,1876 days,1445026.4,-138086.4,26144.2,1588696.0,-17251.0,-181370.0
train_b,1877 days,1442776.8,-130404.9,20958.0,1587349.0,-26562.0,-182731.0
train_b,1878 days,1440651.7,-122749.6,15719.7,1585990.0,-36015.0,-183923.0
train_b,1879 days,1438641.9,-115108.0,10448.4,1584647.0,-45571.0,-184944.0
train_b,1880 days,1436846.1,-107466.6,5139.2,1583347.0,-55206.0,-185753.0
train_b,1881 days,1435226.9,-99810.0,-187.8,1582100.0,-64850.0,-186414.0
train_b,1882 days,1433856.4,-92116.2,-5527.0,1580922.0,-74472.0,-186890.0
train_b,1883 days,1432685.0,-84373.2,-10866.7,1579820.0,-84027.0,-187175.0
train_b,1884 days,1431758.4,-76551.3,-16197.6,1578796.0,-93469.0,-187265.0
train_b,1885 days,1431118.8,-68603.1,-21502.6,1577847.0,-102744.0,-187138.0
train_b,1886 days,1430671.2,-60551.7,-26782.1,1576960.0,-111817.0,-186822.0
train_b,1887 days,1430485.4,-52326.6,-32013.3,1576120.0,-120642.0,-186299.0
train_b,1888 days,1430552.4,-43881.3,-37176.1,1575306.0,-129183.0,-185566.0
train_b,1889 days,1430805.1,-35259.2,-42279.9,1574491.0,-137404.0,-184620.0
train_b,1890 days,1431145.0,-26522.8,-47343.0,1573641.0,-145278.0,-183461.0
train_b,1891 days,1431687.4,-17492.2,-52298.1,1572716.0,-152781.0,-182089.0
train_b,1892 days,1432327.9,-8243.5,-57165.7,1571672.0,-159907.0,-180512.0
train_b,1893 days,1433028.4,1221.2,-61939.5,1570462.0,-166642.0,-178719.0
train_b,1894 days,1433736.6,10927.1,-66591.1,1569039.0,-173002.0,-176721.0
train_b,1895 days,1434410.6,20781.8,-71155.0,1567357.0,-179013.0,-174525.0
train_b,1896 days,1434990.4,30795.9,-75601.5,1565382.0,-184712.0,-172137.0
train_b,1897 days,1435452.2,40894.6,-79947.9,1563093.0,-190147.0,-169566.0
train_b,1898 days,1435747.1,51027.1,-84179.9,1560489.0,-195371.0,-166822.0
train_b,1899 days,1435874.8,61125.3,-88308.6,1557586.0,-200431.0,-163912.0
train_b,1900 days,1435799.1,71086.2,-92308.6,1554414.0,-205378.0,-160845.0
train_b,1901 days,1435606.6,80912.6,-96227.3,1551016.0,-210243.0,-157626.0
train_b,1902 days,1435269.5,90496.1,-100028.0,1547440.0,-215048.0,-154261.0
train_b,1903 days,1434853.8,99767.9,-103705.8,1543735.0,-219802.0,-150753.0
train_b,1904 days,1434419.1,108753.9,-107280.0,1539948.0,-224506.0,-147104.0
train_b,1905 days,1434009.1,117385.8,-110728.6,1536125.0,-229150.0,-143316.0
train_b,1906 days,1433651.7,125726.2,-114073.3,1532307.0,-233716.0,-139389.0
train_b,1907 days,1433413.5,133662.4,-117268.8,1528529.0,-238187.0,-135325.0
train_b,1908 days,1433313.2,141270.2,-120329.9,1524825.0,-242536.0,-131124.0
train_b,1909 days,1433363.0,148575.7,-123262.9,1521223.0,-246732.0,-126785.0
train_b,1910 days,1433647.6,155487.5,-126023.3,1517748.0,-250743.0,-122309.0
train_b,1911 days,1434124.0,162131.9,-128648.4,1514420.0,-254531.0,-117696.0
train_b,1912 days,1434859.3,168460.9,-131096.4,1511254.0,-258059.0,-112946.0
train_b,1913 days,1435838.2,174533.3,-133379.9,1508259.0,-261284.0,-108057.0
train_b,1914 days,1437074.9,180366.6,-135487.8,1505437.0,-264166.0,-103037.0
train_b,1915 days,1438554.5,185999.2,-137424.1,1502785.0,-266663.0,-97883.0
train_b,1916 days,1440320.1,191427.2,-139146.6,1500291.0,-268736.0,-92600.0
train_b,1917 days,1442314.8,196713.6,-140694.9,1497938.0,-270348.0,-87191.0
train_b,1918 days,1444548.5,201867.6,-142034.6,1495699.0,-271466.0,-81659.0
train_b,1919 days,1446979.6,206922.6,-143173.5,1493540.0,-272063.0,-76013.0
train_b,1920 days,1449557.8,211906.2,-144134.4,1491423.0,-272123.0,-70258.0
train_b,1921 days,1452272.5,216816.5,-144874.8,1489301.0,-271641.0,-64409.0
train_b,1922 days,1455056.4,221678.1,-145451.7,1487127.0,-270612.0,-58467.0
train_b,1923 days,1457869.9,226456.6,-145771.2,1484851.0,-269059.0,-52447.0
train_b,1924 days,1460660.8,231168.6,-145952.4,1482429.0,-267013.0,-46363.0
train_b,1925 days,1463381.6,235774.2,-145948.8,1479825.0,-264519.0,-40226.0
train_b,1926 days,1465953.1,240191.5,-145734.5,1477017.0,-261629.0,-34052.0
train_b,1927 days,1468370.8,244398.9,-145361.0,1474000.0,-258401.0,-27856.0
train_b,1928 days,1470644.8,248390.2,-144852.7,1470786.0,-254893.0,-21641.0
train_b,1929 days,1472694.2,251971.3,-144143.6,1467400.0,-251158.0,-15420.0
train_b,1930 days,1474606.2,255230.2,-143307.0,1463878.0,-247239.0,-9203.0
train_b,1931 days,1476375.5,258085.3,-142330.0,1460262.0,-243169.0,-2997.0
train_b,1932 days,1478020.2,260433.2,-141192.4,1456596.0,-238974.0,3192.0
train_b,1933 days,1479590.1,262290.0,-139909.6,1452921.0,-234668.0,9360.0
train_b,1934 days,1481123.0,263588.3,-138467.8,1449279.0,-230264.0,15502.0
train_b,1935 days,1482660.2,264394.1,-136887.6,1445710.0,-225752.0,21613.0
train_b,1936 days,1484237.9,264641.8,-135146.0,1442249.0,-221132.0,27689.0
train_b,1937 days,1485871.3,264462.4,-133280.9,1438929.0,-216395.0,33727.0
train_b,1938 days,1487599.4,263767.6,-131267.0,1435781.0,-211528.0,39722.0
train_b,1939 days,1489468.7,262514.0,-129082.6,1432832.0,-206511.0,45671.0
train_b,1940 days,1491452.2,260884.3,-126784.0,1430106.0,-201324.0,51569.0
train_b,1941 days,1493631.9,258735.5,-124291.7,1427621.0,-195940.0,57413.0
train_b,1942 days,1495974.9,256245.7,-121608.3,1425391.0,-190324.0,63198.0
train_b,1943 days,1498495.7,253369.6,-118844.1,1423424.0,-184445.0,68919.0
train_b,1944 days,1501228.5,250132.2,-115892.1,1421716.0,-178271.0,74569.0
train_b,1945 days,1504119.5,246663.3,-112815.8,1420260.0,-171766.0,80143.0
train_b,1946 days,1507211.8,242920.8,-109566.1,1419034.0,-164900.0,85632.0
train_b,1947 days,1510449.2,238996.5,-106176.2,1418013.0,-157648.0,91028.0
train_b,1948 days,1513806.6,234924.2,-102647.5,1417159.0,-149986.0,96318.0
train_b,1949 days,1517247.9,230736.2,-98983.1,1416430.0,-141914.0,101495.0
train_b,1950 days,1520726.0,226461.4,-95194.6,1415777.0,-133430.0,106544.0
train_b,1951 days,1524185.6,222111.7,-91279.7,1415150.0,-124550.0,111454.0
train_b,1952 days,1527593.0,217713.9,-87271.0,1414498.0,-115303.0,116211.0
train_b,1953 days,1530850.6,213237.3,-83145.3,1413776.0,-105730.0,120803.0
train_b,1954 days,1533965.6,208693.9,-78947.3,1412947.0,-95885.0,125217.0
train_b,1955 days,1536817.1,204017.4,-74657.8,1411986.0,-85828.0,129442.0
train_b,1956 days,1539425.8,199197.6,-70305.7,1410880.0,-75628.0,133475.0
train_b,1957 days,1541749.7,194180.3,-65891.1,1409637.0,-65338.0,137297.0
train_b,1958 days,1543790.6,188932.2,-61423.2,1408271.0,-55023.0,140909.0
train_b,1959 days,1545507.2,183367.7,-56905.9,1406810.0,-44737.0,144307.0
train_b,1960 days,1546992.0,177533.5,-52352.4,1405287.0,-34525.0,147487.0
train_b,1961 days,1548212.1,171337.7,-47757.2,1403740.0,-24425.0,150449.0
train_b,1962 days,1549205.8,164764.3,-43124.1,1402205.0,-14471.0,153188.0
train_b,1963 days,1550037.3,157874.0,-38461.1,1400720.0,-4680.0,155711.0
train_b,1964 days,1550694.9,150565.8,-33759.7,1399321.0,4926.0,158014.0
train_b,1965 days,1551233.4,142892.2,-29028.4,1398043.0,14338.0,160099.0
train_b,1966 days,1551674.6,134812.8,-24263.7,1396921.0,23548.0,161966.0
train_b,1967 days,1552063.4,126385.7,-19470.5,1395987.0,32555.0,163617.0
train_b,1968 days,1552429.0,117693.8,-14655.3,1395272.0,41367.0,165052.0
train_b,1969 days,1552792.3,108659.9,-9811.0,1394803.0,49991.0,166274.0
train_b,1970 days,1553174.3,99393.6,-4946.1,1394606.0,58452.0,167282.0
train_b,1971 days,1553622.2,89828.8,-59.0,1394698.0,66770.0,168079.0
train_b,1972 days,1554133.8,80125.2,4842.4,1395093.0,74979.0,168664.0
train_b,1973 days,1554741.2,70260.7,9767.1,1395791.0,83109.0,169037.0
train_b,1974 days,1555374.7,60379.3,14694.4,1396785.0,91198.0,169196.0
train_b,1975 days,1556128.9,50438.5,19631.2,1398054.0,99278.0,169140.0
train_b,1976 days,1556953.9,40550.2,24563.5,1399570.0,107376.0,168866.0
train_b,1977 days,1557806.8,30737.6,29486.3,1401292.0,115512.0,168368.0
train_b,1978 days,1558666.1,21071.5,34387.4,1403175.0,123695.0,167644.0
train_b,1979 days,1559484.2,11589.7,39255.5,1405168.0,131922.0,166689.0
train_b,1980 days,1560224.5,2293.7,44085.4,1407220.0,140178.0,165500.0
train_b,1981 days,1560820.2,-6771.3,48859.6,1409280.0,148433.0,164074.0
train_b,1982 days,1561226.5,-15615.7,53570.0,1411305.0,156649.0,162409.0
train_b,1983 days,1561372.0,-24234.1,58199.4,1413256.0,164775.0,160503.0
train_b,1984 days,1561279.6,-32690.2,62757.6,1415106.0,172760.0,158361.0
train_b,1985 days,1560845.1,-40968.0,67216.1,1416837.0,180547.0,155984.0
train_b,1986 days,1560118.7,-49131.1,71589.3,1418445.0,188079.0,153377.0
train_b,1987 days,1559021.5,-57191.8,75848.5,1419935.0,195305.0,150546.0
train_b,1988 days,1557655.1,-65201.2,80022.8,1421321.0,202177.0,147498.0
train_b,1989 days,1555909.2,-73173.9,84068.0,1422626.0,208654.0,144242.0
train_b,1990 days,1553928.5,-81141.6,88025.9,1423875.0,214705.0,140784.0
train_b,1991 days,1551670.9,-89121.0,91870.6,1425099.0,220295.0,137138.0
train_b,1992 days,1549156.4,-97131.2,95592.0,1426328.0,225403.0,133313.0
train_b,1993 days,1546443.8,-105177.3,99196.3,1427594.0,230014.0,129317.0
train_b,1994 days,1543629.4,-113245.1,102733.0,1428929.0,234115.0,125161.0
train_b,1995 days,1540653.6,-121358.4,106126.0,1430364.0,237702.0,120854.0
train_b,1996 days,1537607.9,-129492.9,109427.7,1431931.0,240775.0,116405.0
train_b,1997 days,1534510.8,-137640.6,112602.6,1433663.0,243342.0,111823.0
train_b,1998 days,1531410.5,-145779.0,115673.3,1435588.0,245421.0,107119.0
train_b,1999 days,1528342.3,-153880.9,118628.4,1437736.0,247037.0,102299.0
train_b,2000 days,1525342.1,-161912.9,121467.1,1440128.0,248223.0,97370.0
train_b,2001 days,1522447.0,-169831.3,124190.7,1442779.0,249024.0,92339.0
train_b,2002 days,1519681.0,-177587.5,126794.6,1445693.0,249487.0,87210.0
train_b,2003 days,1517061.2,-185126.5,129274.2,1448862.0,249666.0,81986.0
train_b,2004 days,1514596.8,-192383.2,131621.0,1452260.0,249617.0,76664.0
train_b,2005 days,1512279.7,-199299.6,133828.7,1455856.0,249373.0,71255.0
train_b,2006 days,1510088.9,-205825.2,135890.9,1459603.0,248974.0,65755.0
train_b,2007 days,1507993.2,-211927.6,137803.8,1463449.0,248445.0,60167.0
train_b,2008 days,1505959.8,-217479.2,139527.6,1467338.0,247794.0,54492.0
train_b,2009 days,1503934.4,-222611.9,141106.9,1471216.0,247021.0,48733.0
train_b,2010 days,1501872.6,-227187.6,142490.2,1475032.0,246111.0,42895.0
train_b,2011 days,1499747.6,-231328.4,143715.1,1478739.0,245034.0,36989.0
train_b,2012 days,1497486.2,-234897.9,144720.3,1482297.0,243776.0,31010.0
train_b,2013 days,1495021.1,-238018.8,145546.2,1485674.0,242293.0,24973.0
train_b,2014 days,1492323.9,-240679.6,146172.5,1488848.0,240547.0,18886.0
train_b,2015 days,1489536.6,-242986.9,146620.2,1491805.0,238502.0,12760.0
train_b,2016 days,1486530.9,-244897.4,146863.5,1494540.0,236122.0,6606.0
train_b,2017 days,1483311.2,-246446.1,146897.7,1497055.0,233375.0,435.0
train_b,2018 days,1479927.4,-247735.8,146768.9,1499363.0,230231.0,-5742.0
train_b,2019 days,1476352.4,-248728.4,146435.1,1501478.0,226669.0,-11914.0
train_b,2020 days,1472650.9,-249520.4,145950.7,1503422.0,222669.0,-18067.0
train_b,2021 days,1468815.9,-250074.3,145267.9,1505219.0,218216.0,-24193.0
train_b,2022 days,1464891.3,-250433.2,144406.6,1506896.0,213298.0,-30279.0
train_b,2023 days,1460915.5,-250614.8,143369.3,1508482.0,207912.0,-36316.0
train_b,2024 days,1456924.9,-250669.1,142199.8,1510007.0,202057.0,-42293.0
train_b,2025 days,1452947.4,-250567.3,140862.6,1511507.0,195725.0,-48206.0
train_b,2026 days,1449044.7,-250290.6,139336.7,1513012.0,188948.0,-54037.0
train_b,2027 days,1445219.7,-249900.5,137693.5,1514559.0,181742.0,-59783.0
train_b,2028 days,1441550.4,-249333.3,135879.8,1516183.0,174143.0,-65438.0
train_b,2029 days,1438049.4,-248607.9,133929.7,1517916.0,166197.0,-70996.0
train_b,2030 days,1434781.1,-247671.2,131823.4,1519779.0,157959.0,-76455.0
train_b,2031 days,1431789.7,-246474.1,129557.5,1521785.0,149493.0,-81814.0
train_b,2032 days,1429074.1,-244991.8,127144.1,1523935.0,140859.0,-87068.0
train_b,2033 days,1426651.2,-243162.3,124578.9,1526202.0,132140.0,-92225.0
train_b,2034 days,1424498.7,-240960.3,121868.5,1528557.0,123389.0,-97283.0
train_b,2035 days,1422646.8,-238258.4,118971.7,1530955.0,114655.0,-102242.0
train_b,2036 days,1420990.5,-235160.5,115940.0,1533347.0,105972.0,-107101.0
train_b,2037 days,1419570.6,-231426.0,112701.0,1535679.0,97364.0,-111858.0
train_b,2038 days,1418267.9,-227244.3,109319.6,1537900.0,88839.0,-116510.0
train_b,2039 days,1417061.7,-222568.0,105781.2,1539963.0,80396.0,-121051.0
train_b,2040 days,1415912.3,-217350.2,102069.7,1541825.0,72027.0,-125477.0
train_b,2041 days,1414769.1,-211610.2,98187.5,1543453.0,63706.0,-129776.0
train_b,2042 days,1413595.7,-205441.8,94159.0,1544815.0,55430.0,-133948.0
train_b,2043 days,1412361.2,-198849.5,89980.5,1545891.0,47166.0,-137983.0
train_b,2044 days,1411048.0,-191889.0,85671.1,1546667.0,38891.0,-141870.0
train_b,2045 days,1409639.2,-184599.0,81235.3,1547136.0,30580.0,-145603.0
train_b,2046 days,1408117.3,-177000.1,76672.8,1547297.0,22211.0,-149181.0
train_b,2047 days,1406474.0,-169128.0,71991.2,1547162.0,13760.0,-152579.0
train_b,2048 days,1404748.8,-161090.8,67229.8,1546743.0,5208.0,-155798.0
train_b,2049 days,1402922.0,-152866.4,62362.0,1546059.0,-3461.0,-158831.0
train_b,2050 days,1401037.1,-144541.3,57431.3,1545137.0,-12264.0,-161672.0
train_b,2051 days,1399090.6,-136110.0,52414.1,1544003.0,-21210.0,-164314.0
train_b,2052 days,1397124.0,-127636.5,47345.4,1542689.0,-30309.0,-166752.0
train_b,2053 days,1395164.3,-119145.1,42222.7,1541234.0,-39571.0,-168967.0
train_b,2054 days,1393249.1,-110668.5,37059.6,1539674.0,-48975.0,-170983.0
train_b,2055 days,1391387.3,-102216.2,31870.6,1538052.0,-58519.0,-172786.0
train_b,2056 days,1389657.0,-93822.0,26652.7,1536416.0,-68185.0,-174372.0
train_b,2057 days,1388095.2,-85485.5,21417.9,1534810.0,-77941.0,-175743.0
