period,timedelta,dst
train_b,2149 days 08:00:00,-1
train_b,2149 days 09:00:00,1
train_b,2149 days 10:00:00,2
train_b,2149 days 11:00:00,2
train_b,2149 days 12:00:00,6
train_b,2149 days 13:00:00,9
train_b,2149 days 14:00:00,10
train_b,2149 days 15:00:00,8
train_b,2149 days 16:00:00,8
train_b,2149 days 17:00:00,6
train_b,2149 days 18:00:00,5
train_b,2149 days 19:00:00,2
train_b,2149 days 20:00:00,-1
train_b,2149 days 21:00:00,-3
train_b,2149 days 22:00:00,-5
train_b,2149 days 23:00:00,-3
train_b,2150 days 00:00:00,-3
train_b,2150 days 01:00:00,-3
train_b,2150 days 02:00:00,-4
train_b,2150 days 03:00:00,-6
train_b,2150 days 04:00:00,-5
train_b,2150 days 05:00:00,-4
train_b,2150 days 06:00:00,-2
train_b,2150 days 07:00:00,-1
train_b,2150 days 08:00:00,-3
train_b,2150 days 09:00:00,-6
train_b,2150 days 10:00:00,-9
train_b,2150 days 11:00:00,-9
train_b,2150 days 12:00:00,-7
train_b,2150 days 13:00:00,-5
train_b,2150 days 14:00:00,-3
train_b,2150 days 15:00:00,-2
train_b,2150 days 16:00:00,-2
train_b,2150 days 17:00:00,0
train_b,2150 days 18:00:00,1
train_b,2150 days 19:00:00,2
train_b,2150 days 20:00:00,3
train_b,2150 days 21:00:00,2
train_b,2150 days 22:00:00,1
train_b,2150 days 23:00:00,-1
train_b,2151 days 00:00:00,0
train_b,2151 days 01:00:00,2
train_b,2151 days 02:00:00,2
train_b,2151 days 03:00:00,2
train_b,2151 days 04:00:00,2
train_b,2151 days 05:00:00,2
train_b,2151 days 06:00:00,1
train_b,2151 days 07:00:00,-2
train_b,2151 days 08:00:00,0
train_b,2151 days 09:00:00,1
train_b,2151 days 10:00:00,3
train_b,2151 days 11:00:00,6
train_b,2151 days 12:00:00,4
train_b,2151 days 13:00:00,2
train_b,2151 days 14:00:00,1
train_b,2151 days 15:00:00,-1
train_b,2151 days 16:00:00,0
train_b,2151 days 17:00:00,3
train_b,2151 days 18:00:00,6
train_b,2151 days 19:00:00,6
train_b,2151 days 20:00:00,5
train_b,2151 days 21:00:00,4
train_b,2151 days 22:00:00,3
train_b,2151 days 23:00:00,3
train_b,2152 days 00:00:00,3
train_b,2152 days 01:00:00,0
train_b,2152 days 02:00:00,1
train_b,2152 days 03:00:00,0
train_b,2152 days 04:00:00,3
train_b,2152 days 05:00:00,6
train_b,2152 days 06:00:00,7
train_b,2152 days 07:00:00,8
train_b,2152 days 08:00:00,7
train_b,2152 days 09:00:00,5
train_b,2152 days 10:00:00,5
train_b,2152 days 11:00:00,4
train_b,2152 days 12:00:00,-1
train_b,2152 days 13:00:00,-5
train_b,2152 days 14:00:00,-8
train_b,2152 days 15:00:00,-7
train_b,2152 days 16:00:00,-2
train_b,2152 days 17:00:00,4
train_b,2152 days 18:00:00,10
train_b,2152 days 19:00:00,7
train_b,2152 days 20:00:00,-10
train_b,2152 days 21:00:00,-9
train_b,2152 days 22:00:00,-4
train_b,2152 days 23:00:00,-8
train_b,2153 days 00:00:00,-10
train_b,2153 days 01:00:00,-9
train_b,2153 days 02:00:00,-10
train_b,2153 days 03:00:00,-15
train_b,2153 days 04:00:00,-15
train_b,2153 days 05:00:00,-13
train_b,2153 days 06:00:00,-8
train_b,2153 days 07:00:00,-4
train_b,2153 days 08:00:00,-3
train_b,2153 days 09:00:00,0
train_b,2153 days 10:00:00,-1
train_b,2153 days 11:00:00,-3
train_b,2153 days 12:00:00,-6
train_b,2153 days 13:00:00,-8
train_b,2153 days 14:00:00,-7
train_b,2153 days 15:00:00,-6
train_b,2153 days 16:00:00,-6
train_b,2153 days 17:00:00,-7
train_b,2153 days 18:00:00,-8
train_b,2153 days 19:00:00,-8
train_b,2153 days 20:00:00,-7
train_b,2153 days 21:00:00,-8
train_b,2153 days 22:00:00,-7
train_b,2153 days 23:00:00,-3
train_b,2154 days 00:00:00,0
train_b,2154 days 01:00:00,2
train_b,2154 days 02:00:00,-3
train_b,2154 days 03:00:00,-5
train_b,2154 days 04:00:00,0
train_b,2154 days 05:00:00,-2
train_b,2154 days 06:00:00,-5
train_b,2154 days 07:00:00,-2
train_b,2154 days 08:00:00,0
train_b,2154 days 09:00:00,0
train_b,2154 days 10:00:00,1
train_b,2154 days 11:00:00,2
train_b,2154 days 12:00:00,-4
train_b,2154 days 13:00:00,-4
train_b,2154 days 14:00:00,-3
train_b,2154 days 15:00:00,-2
train_b,2154 days 16:00:00,-2
train_b,2154 days 17:00:00,-3
train_b,2154 days 18:00:00,-3
train_b,2154 days 19:00:00,-3
train_b,2154 days 20:00:00,-3
train_b,2154 days 21:00:00,-5
train_b,2154 days 22:00:00,-4
train_b,2154 days 23:00:00,-3
train_b,2155 days 00:00:00,-3
train_b,2155 days 01:00:00,-2
train_b,2155 days 02:00:00,-1
train_b,2155 days 03:00:00,-1
train_b,2155 days 04:00:00,-3
train_b,2155 days 05:00:00,-1
train_b,2155 days 06:00:00,-1
train_b,2155 days 07:00:00,-1
train_b,2155 days 08:00:00,0
train_b,2155 days 09:00:00,-2
train_b,2155 days 10:00:00,0
train_b,2155 days 11:00:00,-1
train_b,2155 days 12:00:00,-3
train_b,2155 days 13:00:00,-5
train_b,2155 days 14:00:00,-6
train_b,2155 days 15:00:00,-7
train_b,2155 days 16:00:00,-6
train_b,2155 days 17:00:00,-5
train_b,2155 days 18:00:00,-4
train_b,2155 days 19:00:00,-4
train_b,2155 days 20:00:00,-6
train_b,2155 days 21:00:00,-8
train_b,2155 days 22:00:00,-8
train_b,2155 days 23:00:00,-6
train_b,2156 days 00:00:00,-7
train_b,2156 days 01:00:00,-9
train_b,2156 days 02:00:00,-11
train_b,2156 days 03:00:00,-11
train_b,2156 days 04:00:00,-11
train_b,2156 days 05:00:00,-10
train_b,2156 days 06:00:00,-6
train_b,2156 days 07:00:00,-3
train_b,2156 days 08:00:00,-9
train_b,2156 days 09:00:00,-12
train_b,2156 days 10:00:00,-13
train_b,2156 days 11:00:00,-9
train_b,2156 days 12:00:00,-3
train_b,2156 days 13:00:00,-7
train_b,2156 days 14:00:00,-11
train_b,2156 days 15:00:00,-14
train_b,2156 days 16:00:00,-12
train_b,2156 days 17:00:00,-11
train_b,2156 days 18:00:00,-11
train_b,2156 days 19:00:00,-10
train_b,2156 days 20:00:00,-12
train_b,2156 days 21:00:00,-13
train_b,2156 days 22:00:00,-10
train_b,2156 days 23:00:00,-6
train_b,2157 days 00:00:00,-3
train_b,2157 days 01:00:00,-1
train_b,2157 days 02:00:00,-3
train_b,2157 days 03:00:00,-4
train_b,2157 days 04:00:00,-4
train_b,2157 days 05:00:00,-4
train_b,2157 days 06:00:00,-1
train_b,2157 days 07:00:00,1
train_b,2157 days 08:00:00,0
train_b,2157 days 09:00:00,-1
train_b,2157 days 10:00:00,0
train_b,2157 days 11:00:00,1
train_b,2157 days 12:00:00,-2
train_b,2157 days 13:00:00,-3
train_b,2157 days 14:00:00,-2
train_b,2157 days 15:00:00,-4
train_b,2157 days 16:00:00,-6
train_b,2157 days 17:00:00,-5
train_b,2157 days 18:00:00,-3
train_b,2157 days 19:00:00,0
train_b,2157 days 20:00:00,-6
train_b,2157 days 21:00:00,-7
train_b,2157 days 22:00:00,-4
train_b,2157 days 23:00:00,-3
train_b,2158 days 00:00:00,0
train_b,2158 days 01:00:00,1
train_b,2158 days 02:00:00,-1
train_b,2158 days 03:00:00,1
train_b,2158 days 04:00:00,2
train_b,2158 days 05:00:00,3
train_b,2158 days 06:00:00,3
train_b,2158 days 07:00:00,3
train_b,2158 days 08:00:00,1
train_b,2158 days 09:00:00,1
train_b,2158 days 10:00:00,4
train_b,2158 days 11:00:00,3
train_b,2158 days 12:00:00,1
train_b,2158 days 13:00:00,-3
train_b,2158 days 14:00:00,-8
train_b,2158 days 15:00:00,-11
train_b,2158 days 16:00:00,-12
train_b,2158 days 17:00:00,-10
train_b,2158 days 18:00:00,-10
train_b,2158 days 19:00:00,-9
train_b,2158 days 20:00:00,-9
train_b,2158 days 21:00:00,-9
train_b,2158 days 22:00:00,-7
train_b,2158 days 23:00:00,-6
train_b,2159 days 00:00:00,-6
train_b,2159 days 01:00:00,-6
train_b,2159 days 02:00:00,-7
train_b,2159 days 03:00:00,-9
train_b,2159 days 04:00:00,-8
train_b,2159 days 05:00:00,-9
train_b,2159 days 06:00:00,-6
train_b,2159 days 07:00:00,-4
train_b,2159 days 08:00:00,-1
train_b,2159 days 09:00:00,0
train_b,2159 days 10:00:00,2
train_b,2159 days 11:00:00,2
train_b,2159 days 12:00:00,0
train_b,2159 days 13:00:00,-3
train_b,2159 days 14:00:00,-4
train_b,2159 days 15:00:00,-6
train_b,2159 days 16:00:00,-7
train_b,2159 days 17:00:00,-5
train_b,2159 days 18:00:00,-4
train_b,2159 days 19:00:00,-6
train_b,2159 days 20:00:00,-4
train_b,2159 days 21:00:00,-3
train_b,2159 days 22:00:00,2
train_b,2159 days 23:00:00,7
train_b,2160 days 00:00:00,13
train_b,2160 days 01:00:00,13
train_b,2160 days 02:00:00,9
train_b,2160 days 03:00:00,2
train_b,2160 days 04:00:00,-4
train_b,2160 days 05:00:00,-4
train_b,2160 days 06:00:00,-1
train_b,2160 days 07:00:00,-1
train_b,2160 days 08:00:00,0
train_b,2160 days 09:00:00,-4
train_b,2160 days 10:00:00,-6
train_b,2160 days 11:00:00,-3
train_b,2160 days 12:00:00,5
train_b,2160 days 13:00:00,6
train_b,2160 days 14:00:00,5
train_b,2160 days 15:00:00,4
train_b,2160 days 16:00:00,8
train_b,2160 days 17:00:00,6
train_b,2160 days 18:00:00,-1
train_b,2160 days 19:00:00,-8
train_b,2160 days 20:00:00,-19
train_b,2160 days 21:00:00,-20
train_b,2160 days 22:00:00,-7
train_b,2160 days 23:00:00,-7
train_b,2161 days 00:00:00,-6
train_b,2161 days 01:00:00,-7
train_b,2161 days 02:00:00,-11
train_b,2161 days 03:00:00,-22
train_b,2161 days 04:00:00,-29
train_b,2161 days 05:00:00,-22
train_b,2161 days 06:00:00,-16
train_b,2161 days 07:00:00,-13
train_b,2161 days 08:00:00,-13
train_b,2161 days 09:00:00,-13
train_b,2161 days 10:00:00,-12
train_b,2161 days 11:00:00,-13
train_b,2161 days 12:00:00,-9
train_b,2161 days 13:00:00,-9
train_b,2161 days 14:00:00,-14
train_b,2161 days 15:00:00,-16
train_b,2161 days 16:00:00,-10
train_b,2161 days 17:00:00,-11
train_b,2161 days 18:00:00,-13
train_b,2161 days 19:00:00,-10
train_b,2161 days 20:00:00,-7
train_b,2161 days 21:00:00,-4
train_b,2161 days 22:00:00,-2
train_b,2161 days 23:00:00,-5
train_b,2162 days 00:00:00,-7
train_b,2162 days 01:00:00,-10
train_b,2162 days 02:00:00,-15
train_b,2162 days 03:00:00,-17
train_b,2162 days 04:00:00,-17
train_b,2162 days 05:00:00,-16
train_b,2162 days 06:00:00,-13
train_b,2162 days 07:00:00,-13
train_b,2162 days 08:00:00,-12
train_b,2162 days 09:00:00,-12
train_b,2162 days 10:00:00,-13
train_b,2162 days 11:00:00,-12
train_b,2162 days 12:00:00,-8
train_b,2162 days 13:00:00,-5
train_b,2162 days 14:00:00,-8
train_b,2162 days 15:00:00,-6
train_b,2162 days 16:00:00,-3
train_b,2162 days 17:00:00,-2
train_b,2162 days 18:00:00,-1
train_b,2162 days 19:00:00,-3
train_b,2162 days 20:00:00,-7
train_b,2162 days 21:00:00,-7
train_b,2162 days 22:00:00,-8
train_b,2162 days 23:00:00,-10
train_b,2163 days 00:00:00,-7
train_b,2163 days 01:00:00,-2
train_b,2163 days 02:00:00,2
train_b,2163 days 03:00:00,2
train_b,2163 days 04:00:00,-2
train_b,2163 days 05:00:00,-2
train_b,2163 days 06:00:00,-7
train_b,2163 days 07:00:00,-15
train_b,2163 days 08:00:00,-21
train_b,2163 days 09:00:00,-22
train_b,2163 days 10:00:00,-14
train_b,2163 days 11:00:00,-9
train_b,2163 days 12:00:00,-7
train_b,2163 days 13:00:00,-8
train_b,2163 days 14:00:00,-11
train_b,2163 days 15:00:00,-15
train_b,2163 days 16:00:00,-14
train_b,2163 days 17:00:00,-14
train_b,2163 days 18:00:00,-15
train_b,2163 days 19:00:00,-16
train_b,2163 days 20:00:00,-16
train_b,2163 days 21:00:00,-15
train_b,2163 days 22:00:00,-17
train_b,2163 days 23:00:00,-19
train_b,2164 days 00:00:00,-17
train_b,2164 days 01:00:00,-12
train_b,2164 days 02:00:00,-10
train_b,2164 days 03:00:00,-9
train_b,2164 days 04:00:00,-9
train_b,2164 days 05:00:00,-9
train_b,2164 days 06:00:00,-9
train_b,2164 days 07:00:00,-9
train_b,2164 days 08:00:00,-10
train_b,2164 days 09:00:00,-10
train_b,2164 days 10:00:00,-8
train_b,2164 days 11:00:00,-6
train_b,2164 days 12:00:00,-6
train_b,2164 days 13:00:00,-6
train_b,2164 days 14:00:00,-7
train_b,2164 days 15:00:00,-5
train_b,2164 days 16:00:00,-4
train_b,2164 days 17:00:00,-5
train_b,2164 days 18:00:00,-6
train_b,2164 days 19:00:00,-4
train_b,2164 days 20:00:00,-4
train_b,2164 days 21:00:00,-3
train_b,2164 days 22:00:00,-4
train_b,2164 days 23:00:00,-7
train_b,2165 days 00:00:00,-6
train_b,2165 days 01:00:00,-2
train_b,2165 days 02:00:00,-1
train_b,2165 days 03:00:00,-4
train_b,2165 days 04:00:00,-6
train_b,2165 days 05:00:00,-6
train_b,2165 days 06:00:00,-4
train_b,2165 days 07:00:00,-2
train_b,2165 days 08:00:00,0
train_b,2165 days 09:00:00,1
train_b,2165 days 10:00:00,1
train_b,2165 days 11:00:00,-1
train_b,2165 days 12:00:00,-2
train_b,2165 days 13:00:00,-1
train_b,2165 days 14:00:00,-3
train_b,2165 days 15:00:00,-1
train_b,2165 days 16:00:00,-3
train_b,2165 days 17:00:00,-7
train_b,2165 days 18:00:00,-8
train_b,2165 days 19:00:00,-8
train_b,2165 days 20:00:00,-7
train_b,2165 days 21:00:00,-10
train_b,2165 days 22:00:00,-13
train_b,2165 days 23:00:00,-8
train_b,2166 days 00:00:00,-2
train_b,2166 days 01:00:00,-1
train_b,2166 days 02:00:00,-1
train_b,2166 days 03:00:00,-1
train_b,2166 days 04:00:00,-6
train_b,2166 days 05:00:00,-7
train_b,2166 days 06:00:00,-7
train_b,2166 days 07:00:00,-6
train_b,2166 days 08:00:00,-2
train_b,2166 days 09:00:00,-2
train_b,2166 days 10:00:00,-1
train_b,2166 days 11:00:00,-2
train_b,2166 days 12:00:00,-1
train_b,2166 days 13:00:00,1
train_b,2166 days 14:00:00,-3
train_b,2166 days 15:00:00,-5
train_b,2166 days 16:00:00,-5
train_b,2166 days 17:00:00,-3
train_b,2166 days 18:00:00,-3
train_b,2166 days 19:00:00,-4
train_b,2166 days 20:00:00,-1
train_b,2166 days 21:00:00,1
train_b,2166 days 22:00:00,0
train_b,2166 days 23:00:00,-2
train_b,2167 days 00:00:00,-1
train_b,2167 days 01:00:00,5
train_b,2167 days 02:00:00,8
train_b,2167 days 03:00:00,8
train_b,2167 days 04:00:00,5
train_b,2167 days 05:00:00,5
train_b,2167 days 06:00:00,6
train_b,2167 days 07:00:00,7
train_b,2167 days 08:00:00,7
train_b,2167 days 09:00:00,7
train_b,2167 days 10:00:00,6
train_b,2167 days 11:00:00,7
train_b,2167 days 12:00:00,9
train_b,2167 days 13:00:00,10
train_b,2167 days 14:00:00,10
train_b,2167 days 15:00:00,10
train_b,2167 days 16:00:00,9
train_b,2167 days 17:00:00,11
train_b,2167 days 18:00:00,10
train_b,2167 days 19:00:00,13
train_b,2167 days 20:00:00,14
train_b,2167 days 21:00:00,12
train_b,2167 days 22:00:00,7
train_b,2167 days 23:00:00,8
train_b,2168 days 00:00:00,11
train_b,2168 days 01:00:00,14
train_b,2168 days 02:00:00,13
train_b,2168 days 03:00:00,13
train_b,2168 days 04:00:00,14
train_b,2168 days 05:00:00,18
train_b,2168 days 06:00:00,15
train_b,2168 days 07:00:00,10
train_b,2168 days 08:00:00,9
train_b,2168 days 09:00:00,7
train_b,2168 days 10:00:00,5
train_b,2168 days 11:00:00,5
train_b,2168 days 12:00:00,7
train_b,2168 days 13:00:00,10
train_b,2168 days 14:00:00,8
train_b,2168 days 15:00:00,8
train_b,2168 days 16:00:00,7
train_b,2168 days 17:00:00,4
train_b,2168 days 18:00:00,0
train_b,2168 days 19:00:00,-2
train_b,2168 days 20:00:00,-2
train_b,2168 days 21:00:00,-2
train_b,2168 days 22:00:00,-4
train_b,2168 days 23:00:00,-5
train_b,2169 days 00:00:00,-7
train_b,2169 days 01:00:00,-6
train_b,2169 days 02:00:00,-6
train_b,2169 days 03:00:00,-7
train_b,2169 days 04:00:00,-7
train_b,2169 days 05:00:00,-7
train_b,2169 days 06:00:00,-6
train_b,2169 days 07:00:00,-7
train_b,2169 days 08:00:00,-8
train_b,2169 days 09:00:00,-5
train_b,2169 days 10:00:00,-3
train_b,2169 days 11:00:00,-1
train_b,2169 days 12:00:00,3
train_b,2169 days 13:00:00,3
train_b,2169 days 14:00:00,2
train_b,2169 days 15:00:00,1
train_b,2169 days 16:00:00,3
train_b,2169 days 17:00:00,4
train_b,2169 days 18:00:00,12
train_b,2169 days 19:00:00,7
train_b,2169 days 20:00:00,0
train_b,2169 days 21:00:00,-3
train_b,2169 days 22:00:00,-5
train_b,2169 days 23:00:00,-14
train_b,2170 days 00:00:00,-25
train_b,2170 days 01:00:00,-31
train_b,2170 days 02:00:00,-35
train_b,2170 days 03:00:00,-34
train_b,2170 days 04:00:00,-32
train_b,2170 days 05:00:00,-24
train_b,2170 days 06:00:00,-21
train_b,2170 days 07:00:00,-26
train_b,2170 days 08:00:00,-39
train_b,2170 days 09:00:00,-41
train_b,2170 days 10:00:00,-40
train_b,2170 days 11:00:00,-39
train_b,2170 days 12:00:00,-32
train_b,2170 days 13:00:00,-35
train_b,2170 days 14:00:00,-40
train_b,2170 days 15:00:00,-48
train_b,2170 days 16:00:00,-46
train_b,2170 days 17:00:00,-43
train_b,2170 days 18:00:00,-44
train_b,2170 days 19:00:00,-47
train_b,2170 days 20:00:00,-50
train_b,2170 days 21:00:00,-51
train_b,2170 days 22:00:00,-44
train_b,2170 days 23:00:00,-32
train_b,2171 days 00:00:00,-29
train_b,2171 days 01:00:00,-29
train_b,2171 days 02:00:00,-31
train_b,2171 days 03:00:00,-29
train_b,2171 days 04:00:00,-27
train_b,2171 days 05:00:00,-25
train_b,2171 days 06:00:00,-21
train_b,2171 days 07:00:00,-20
train_b,2171 days 08:00:00,-19
train_b,2171 days 09:00:00,-18
train_b,2171 days 10:00:00,-16
train_b,2171 days 11:00:00,-15
train_b,2171 days 12:00:00,-11
train_b,2171 days 13:00:00,-9
train_b,2171 days 14:00:00,-11
train_b,2171 days 15:00:00,-12
train_b,2171 days 16:00:00,-8
train_b,2171 days 17:00:00,-9
train_b,2171 days 18:00:00,-12
train_b,2171 days 19:00:00,-11
train_b,2171 days 20:00:00,-11
train_b,2171 days 21:00:00,-11
train_b,2171 days 22:00:00,-12
train_b,2171 days 23:00:00,-15
train_b,2172 days 00:00:00,-16
train_b,2172 days 01:00:00,-15
train_b,2172 days 02:00:00,-11
train_b,2172 days 03:00:00,-13
train_b,2172 days 04:00:00,-12
train_b,2172 days 05:00:00,-8
train_b,2172 days 06:00:00,-6
train_b,2172 days 07:00:00,-4
train_b,2172 days 08:00:00,0
train_b,2172 days 09:00:00,-1
train_b,2172 days 10:00:00,-7
train_b,2172 days 11:00:00,-10
train_b,2172 days 12:00:00,-4
train_b,2172 days 13:00:00,-1
train_b,2172 days 14:00:00,-2
train_b,2172 days 15:00:00,-9
train_b,2172 days 16:00:00,-17
train_b,2172 days 17:00:00,-22
train_b,2172 days 18:00:00,-18
train_b,2172 days 19:00:00,-14
train_b,2172 days 20:00:00,-13
train_b,2172 days 21:00:00,-14
train_b,2172 days 22:00:00,-16
train_b,2172 days 23:00:00,-9
train_b,2173 days 00:00:00,-3
train_b,2173 days 01:00:00,-12
train_b,2173 days 02:00:00,-6
train_b,2173 days 03:00:00,-5
train_b,2173 days 04:00:00,-15
train_b,2173 days 05:00:00,-42
train_b,2173 days 06:00:00,-55
train_b,2173 days 07:00:00,-65
train_b,2173 days 08:00:00,-58
train_b,2173 days 09:00:00,-54
train_b,2173 days 10:00:00,-50
train_b,2173 days 11:00:00,-50
train_b,2173 days 12:00:00,-46
train_b,2173 days 13:00:00,-36
train_b,2173 days 14:00:00,-35
train_b,2173 days 15:00:00,-38
train_b,2173 days 16:00:00,-36
train_b,2173 days 17:00:00,-34
train_b,2173 days 18:00:00,-38
train_b,2173 days 19:00:00,-42
train_b,2173 days 20:00:00,-43
train_b,2173 days 21:00:00,-42
train_b,2173 days 22:00:00,-37
train_b,2173 days 23:00:00,-35
train_b,2174 days 00:00:00,-32
train_b,2174 days 01:00:00,-26
train_b,2174 days 02:00:00,-22
train_b,2174 days 03:00:00,-22
train_b,2174 days 04:00:00,-20
train_b,2174 days 05:00:00,-15
train_b,2174 days 06:00:00,-8
train_b,2174 days 07:00:00,-2
train_b,2174 days 08:00:00,-2
train_b,2174 days 09:00:00,-3
train_b,2174 days 10:00:00,-5
train_b,2174 days 11:00:00,-7
train_b,2174 days 12:00:00,-4
train_b,2174 days 13:00:00,-1
train_b,2174 days 14:00:00,-4
train_b,2174 days 15:00:00,0
train_b,2174 days 16:00:00,-1
train_b,2174 days 17:00:00,4
train_b,2174 days 18:00:00,4
train_b,2174 days 19:00:00,0
train_b,2174 days 20:00:00,-6
train_b,2174 days 21:00:00,-7
train_b,2174 days 22:00:00,-6
train_b,2174 days 23:00:00,-5
train_b,2175 days 00:00:00,-3
train_b,2175 days 01:00:00,0
train_b,2175 days 02:00:00,-2
train_b,2175 days 03:00:00,-6
train_b,2175 days 04:00:00,-8
train_b,2175 days 05:00:00,-9
train_b,2175 days 06:00:00,-8
train_b,2175 days 07:00:00,-8
train_b,2175 days 08:00:00,-6
train_b,2175 days 09:00:00,-4
train_b,2175 days 10:00:00,-5
train_b,2175 days 11:00:00,-6
train_b,2175 days 12:00:00,-6
train_b,2175 days 13:00:00,-7
train_b,2175 days 14:00:00,-9
train_b,2175 days 15:00:00,-9
train_b,2175 days 16:00:00,-7
train_b,2175 days 17:00:00,0
train_b,2175 days 18:00:00,1
train_b,2175 days 19:00:00,-3
train_b,2175 days 20:00:00,-7
train_b,2175 days 21:00:00,-9
train_b,2175 days 22:00:00,-6
train_b,2175 days 23:00:00,-9
train_b,2176 days 00:00:00,-9
train_b,2176 days 01:00:00,2
train_b,2176 days 02:00:00,-1
train_b,2176 days 03:00:00,-4
train_b,2176 days 04:00:00,0
train_b,2176 days 05:00:00,1
train_b,2176 days 06:00:00,3
train_b,2176 days 07:00:00,-1
train_b,2176 days 08:00:00,-2
train_b,2176 days 09:00:00,-3
train_b,2176 days 10:00:00,-3
train_b,2176 days 11:00:00,-4
train_b,2176 days 12:00:00,-7
train_b,2176 days 13:00:00,-10
train_b,2176 days 14:00:00,-9
train_b,2176 days 15:00:00,-7
train_b,2176 days 16:00:00,-4
train_b,2176 days 17:00:00,-2
train_b,2176 days 18:00:00,0
train_b,2176 days 19:00:00,0
train_b,2176 days 20:00:00,-1
train_b,2176 days 21:00:00,-4
train_b,2176 days 22:00:00,-6
train_b,2176 days 23:00:00,-4
train_b,2177 days 00:00:00,-2
train_b,2177 days 01:00:00,-3
train_b,2177 days 02:00:00,-6
train_b,2177 days 03:00:00,-9
train_b,2177 days 04:00:00,-9
train_b,2177 days 05:00:00,-10
train_b,2177 days 06:00:00,-8
train_b,2177 days 07:00:00,-8
train_b,2177 days 08:00:00,-10
train_b,2177 days 09:00:00,-12
train_b,2177 days 10:00:00,-10
train_b,2177 days 11:00:00,-9
train_b,2177 days 12:00:00,-7
train_b,2177 days 13:00:00,-9
train_b,2177 days 14:00:00,-10
train_b,2177 days 15:00:00,-11
train_b,2177 days 16:00:00,-10
train_b,2177 days 17:00:00,-10
train_b,2177 days 18:00:00,-7
train_b,2177 days 19:00:00,-8
train_b,2177 days 20:00:00,-10
train_b,2177 days 21:00:00,-9
train_b,2177 days 22:00:00,-5
train_b,2177 days 23:00:00,-3
train_b,2178 days 00:00:00,-2
train_b,2178 days 01:00:00,-1
train_b,2178 days 02:00:00,-2
train_b,2178 days 03:00:00,-3
train_b,2178 days 04:00:00,-4
train_b,2178 days 05:00:00,-4
train_b,2178 days 06:00:00,-2
train_b,2178 days 07:00:00,-3
train_b,2178 days 08:00:00,-4
train_b,2178 days 09:00:00,-4
train_b,2178 days 10:00:00,-3
train_b,2178 days 11:00:00,-5
train_b,2178 days 12:00:00,-4
train_b,2178 days 13:00:00,-3
train_b,2178 days 14:00:00,-4
train_b,2178 days 15:00:00,-5
train_b,2178 days 16:00:00,-5
train_b,2178 days 17:00:00,-4
train_b,2178 days 18:00:00,-1
train_b,2178 days 19:00:00,1
